age,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,loan_paid_back,gender_encoded,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_encoded,employment_status_encoded,subgrade,grade_encoded,loan_purpose_Business,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation
69,1588.59,0.12,644,11754.2,14.82,60,278.52,2,21798.04,18549.17,1,0,0,1,False,True,False,False,2.0,4,4,4,False,False,False,False,False,False,True,False
37,2359.7,0.238,636,25285.82,14.09,36,865.32,11,25394.69,19987.98,3,0,1,0,False,True,False,False,2.0,0,4,4,False,False,True,False,False,False,False,False
54,3007.58,0.187,709,34689.93,8.4,36,1093.47,7,41950.28,14178.39,2,1,0,1,False,True,False,False,1.0,4,3,3,False,False,True,False,False,False,False,False
26,3585.89,0.241,699,7880.92,10.72,36,256.97,4,32207.83,26606.17,4,0,1,0,False,True,False,False,1.0,0,3,3,False,False,False,False,False,True,False,False
66,3016.95,0.221,698,6810.8,15.92,36,239.18,5,30602.06,9151.63,7,0,1,1,False,True,False,False,2.0,0,1,3,False,False,True,False,False,False,False,False
26,2214.39,0.175,761,2263.19,7.04,36,69.92,4,37952.72,21302.23,0,0,1,1,False,True,False,False,2.0,0,5,2,False,False,True,False,False,False,False,False
54,10495.38,0.492,499,6237.76,15.29,60,149.35,4,162337.12,138003.19,5,0,0,1,False,False,True,False,2.0,4,3,6,False,True,False,False,False,False,False,False
21,4646.09,0.08,797,27164.47,10.89,36,887.92,3,74827.87,60015.15,2,0,1,1,False,False,True,False,0.0,0,3,2,False,False,False,False,False,False,True,False
30,2041.73,0.249,752,8356.4,9.27,36,266.78,2,20416.47,4241.69,1,0,1,0,False,True,False,False,2.0,0,4,2,False,True,False,False,False,False,False,False
41,3212.95,0.073,658,12874.35,15.45,60,309.33,3,26105.96,14479.14,3,0,1,0,True,False,False,False,2.0,0,3,4,False,True,False,False,False,False,False,False
25,6173.52,0.192,661,21428.33,16.06,36,753.99,4,103661.85,20972.66,2,0,0,1,False,False,True,False,2.0,4,4,4,False,True,False,False,False,False,False,False
22,2325.75,0.288,584,18138.65,17.79,36,653.85,7,31505.63,3755.05,3,0,1,1,False,False,True,False,2.0,0,2,5,False,False,False,False,False,False,False,True
42,2830.01,0.078,661,30249.03,13.23,60,691.83,4,44090.77,29750.02,1,0,1,0,False,False,True,False,2.0,0,2,4,False,False,True,False,False,False,False,False
68,2494.84,0.403,708,11957.29,11.68,60,264.05,6,26002.38,17695.93,2,0,1,1,False,False,True,False,0.0,0,5,3,False,True,False,False,False,False,False,False
22,6415.92,0.205,692,15046.12,14.11,60,350.96,7,49154.85,35527.6,0,0,0,0,False,False,True,False,2.0,0,1,3,False,False,True,False,False,False,False,False
30,4161.99,0.169,737,11757.42,10.14,36,380.15,7,78359.63,59505.04,4,0,1,0,False,True,False,False,3.0,0,2,3,False,True,False,False,False,False,False,False
54,2180.98,0.057,607,22320.98,13.78,36,760.5,7,24758.63,9788.76,3,0,1,1,False,True,False,False,0.0,0,1,5,False,False,False,False,False,False,False,True
36,11686.54,0.302,638,19348.52,12.07,36,643.29,4,91579.86,68011.37,2,0,1,1,False,True,False,False,2.0,0,2,4,False,False,True,False,False,False,False,False
68,1781.44,0.362,690,9989.06,15.5,60,240.27,6,35496.25,15908.1,6,0,1,0,False,False,True,False,1.0,0,3,3,False,False,True,False,False,False,False,False
71,3196.56,0.113,832,500.0,7.84,36,15.63,6,48902.04,33530.24,2,0,1,1,False,True,False,False,3.0,2,2,1,True,False,False,False,False,False,False,False
59,6660.19,0.088,715,16576.83,10.16,36,536.13,4,119732.86,33010.66,3,0,1,1,False,True,False,False,3.0,4,2,3,False,False,False,False,True,False,False,False
42,3013.5,0.265,655,10151.49,11.71,36,335.77,6,51205.81,24854.1,0,0,0,1,False,False,True,False,1.0,0,3,4,False,False,False,False,True,False,False,False
32,2659.8,0.157,742,9302.93,10.69,36,303.2,3,24497.35,8877.36,2,0,1,0,False,False,True,False,2.0,0,1,2,False,False,True,False,False,False,False,False
44,4204.45,0.035,738,5791.05,6.98,60,114.62,6,72800.44,17715.55,1,0,1,0,False,True,False,False,2.0,0,5,3,False,False,True,False,False,False,False,False
67,3572.21,0.384,736,17579.58,12.61,36,589.03,7,49189.61,4664.4,2,0,0,1,False,True,False,False,3.0,3,4,3,False,False,True,False,False,False,False,False
60,1970.61,0.162,644,10106.51,12.13,60,225.48,5,36326.2,12995.78,2,0,1,0,False,True,False,False,1.0,2,5,4,False,False,True,False,False,False,False,False
58,4950.41,0.105,717,16380.74,11.85,36,542.9,7,68173.47,62912.59,2,0,1,1,False,False,True,False,2.0,0,1,3,False,True,False,False,False,False,False,False
30,1975.64,0.212,675,21079.7,10.0,36,680.18,4,36968.21,3678.83,5,0,1,0,False,True,False,False,2.0,0,4,3,False,False,False,True,False,False,False,False
55,1410.64,0.039,734,19915.44,14.93,36,689.69,8,22515.18,5670.19,2,0,1,1,False,False,True,False,2.0,0,1,3,True,False,False,False,False,False,False,False
71,3672.14,0.153,695,26349.49,11.21,36,865.27,5,36804.15,22798.09,2,0,1,0,False,True,False,False,0.0,2,3,3,False,False,False,False,False,True,False,False
69,1940.75,0.033,790,4398.62,12.57,60,99.12,5,36625.43,8716.37,2,0,1,0,False,True,False,False,0.0,0,5,2,False,False,False,True,False,False,False,False
52,3348.47,0.267,604,12745.03,14.43,36,438.26,6,49979.63,43437.27,4,0,0,1,False,False,True,False,1.0,0,3,5,True,False,False,False,False,False,False,False
27,4143.24,0.261,655,2118.56,9.97,36,68.33,4,75286.79,34846.67,0,0,0,1,False,False,True,False,1.0,0,4,4,False,True,False,False,False,False,False,False
41,3685.1,0.179,632,16358.67,14.03,36,559.34,4,66463.19,35128.84,1,0,0,1,False,False,True,False,1.0,0,2,4,False,True,False,False,False,False,False,False
40,21540.82,0.068,654,22487.32,12.49,36,752.17,7,282256.53,173894.05,0,0,1,1,False,False,True,False,2.0,0,3,4,False,False,True,False,False,False,False,False
46,7965.57,0.055,763,9541.54,11.54,36,314.82,5,119228.67,26009.64,1,0,1,1,False,False,True,False,2.0,4,2,2,False,False,True,False,False,False,False,False
24,4631.62,0.351,606,17149.57,12.4,36,572.89,4,56281.81,47970.87,2,0,1,0,False,True,False,False,2.0,0,4,5,False,True,False,False,False,False,False,False
66,4474.52,0.042,715,37199.71,10.99,60,808.63,5,78644.73,64915.53,2,0,1,0,False,True,False,False,1.0,2,4,3,False,True,False,False,False,False,False,False
72,5414.25,0.063,684,9113.17,12.88,60,206.79,5,88855.31,73569.31,2,0,1,1,False,True,False,False,1.0,0,5,3,False,False,False,False,False,True,False,False
42,3334.11,0.205,470,14968.21,20.09,36,556.96,4,25883.97,15168.48,1,0,0,0,False,True,False,False,1.0,4,4,6,True,False,False,False,False,False,False,False
35,3162.31,0.044,664,500.0,9.63,36,16.05,6,37344.37,30000.03,2,0,1,0,False,True,False,False,2.0,0,5,4,False,False,True,False,False,False,False,False
60,3238.96,0.29,609,19248.53,17.11,36,687.32,5,61508.49,32111.74,1,0,0,0,True,False,False,False,2.0,0,3,5,True,False,False,False,False,False,False,False
41,2518.57,0.074,549,7945.93,13.21,36,268.53,3,39625.3,10623.07,7,0,0,1,False,False,True,False,2.0,2,2,6,False,False,False,False,False,True,False,False
35,11283.55,0.161,709,18573.22,8.57,36,586.91,6,179229.4,161017.08,3,0,1,1,False,True,False,False,1.0,0,1,3,False,False,True,False,False,False,False,False
42,1828.59,0.453,704,16873.44,10.72,60,364.52,4,22293.37,19892.05,3,0,1,0,False,False,True,False,3.0,0,1,3,False,False,True,False,False,False,False,False
72,5980.51,0.111,785,5104.04,8.69,36,161.57,7,44626.46,6948.04,1,0,1,1,False,False,True,False,3.0,4,4,2,False,True,False,False,False,False,False,False
48,5465.63,0.264,630,25415.98,12.78,60,575.43,7,93078.52,6508.41,1,0,0,0,False,True,False,False,1.0,0,3,4,False,False,False,True,False,False,False,False
34,5095.74,0.128,611,30621.2,12.49,36,1024.24,4,84291.6,29148.3,0,1,1,0,False,True,False,False,2.0,0,3,4,False,False,False,False,False,False,True,False
47,3485.32,0.267,714,17856.95,12.94,60,405.75,6,46476.75,24259.64,4,0,1,1,False,True,False,False,1.0,2,3,3,False,False,False,False,False,False,False,True
61,1972.26,0.085,694,25453.58,10.57,60,547.98,4,21927.7,12547.25,2,0,1,1,False,False,True,False,1.0,2,1,3,False,True,False,False,False,False,False,False
60,4430.3,0.079,713,13290.56,10.82,60,287.78,3,37319.36,35137.2,2,0,1,0,False,False,True,False,3.0,0,2,3,False,False,True,False,False,False,False,False
48,4429.65,0.378,654,10389.24,9.99,60,220.69,7,51106.41,20386.43,2,0,0,0,False,True,False,False,2.0,3,1,4,False,False,True,False,False,False,False,False
46,13952.78,0.234,640,31020.85,14.26,36,1064.14,3,248941.55,89876.98,3,0,0,0,False,False,True,False,2.0,2,2,4,False,True,False,False,False,False,False,False
69,5016.15,0.316,629,1308.73,13.59,36,44.47,6,83222.95,10277.39,1,0,1,1,False,False,True,False,0.0,0,2,4,False,False,True,False,False,False,False,False
22,4042.18,0.128,690,16370.89,9.75,36,526.32,5,60688.42,29951.19,3,0,1,0,False,False,True,False,3.0,0,5,3,False,False,False,False,False,False,True,False
45,3436.4,0.125,738,17888.95,11.35,36,588.63,10,31388.11,15096.96,3,0,1,0,False,False,False,True,2.0,0,2,3,False,False,True,False,False,False,False,False
23,2685.04,0.227,686,8106.35,11.49,36,267.28,2,43095.5,23784.53,2,0,1,0,False,False,True,False,2.0,0,1,3,False,False,True,False,False,False,False,False
28,3982.32,0.153,702,17748.97,11.2,36,582.76,3,57184.53,41666.09,1,0,1,1,False,True,False,False,1.0,2,5,3,False,True,False,False,False,False,False,False
64,4932.57,0.237,576,38067.5,14.26,36,1305.87,2,70840.25,3776.35,4,0,0,1,False,True,False,False,3.0,0,5,6,False,False,True,False,False,False,False,False
53,2158.47,0.311,676,12331.16,10.73,36,402.13,6,22243.92,5994.24,7,0,0,1,False,True,False,False,1.0,2,3,3,False,False,False,False,True,False,False,False
62,2562.88,0.195,664,9416.66,13.72,60,217.74,8,25875.11,4413.27,0,0,0,0,False,True,False,False,1.0,4,4,4,False,True,False,False,False,False,False,False
72,2003.61,0.286,638,28136.04,14.67,60,664.49,4,26552.63,17202.88,3,0,1,0,False,True,False,False,1.0,1,3,4,False,False,True,False,False,False,False,False
55,4544.11,0.187,734,22070.09,11.34,36,726.11,4,48165.33,39281.44,0,0,1,2,False,False,False,True,1.0,0,4,3,False,False,True,False,False,False,False,False
26,6660.65,0.126,739,23806.54,12.26,36,793.68,6,66210.0,4867.31,1,0,1,0,False,True,False,False,2.0,2,5,3,False,True,False,False,False,False,False,False
59,668.62,0.248,688,17487.42,12.0,36,580.83,8,17995.5,12839.53,2,0,0,1,False,False,True,False,3.0,3,5,3,False,False,False,False,False,False,True,False
72,2791.72,0.044,768,14956.06,9.21,36,477.06,11,45294.91,39008.66,1,0,1,1,False,False,True,False,0.0,0,2,2,False,False,True,False,False,False,False,False
43,9957.61,0.229,727,10913.64,12.31,60,244.48,4,179405.24,122727.35,0,0,1,1,True,False,False,False,3.0,0,2,3,True,False,False,False,False,False,False,False
45,5304.73,0.141,671,15425.19,11.06,60,335.84,4,72592.28,53893.69,1,2,1,1,False,True,False,False,1.0,0,3,3,False,False,False,False,False,False,True,False
70,4284.55,0.14,689,11086.06,10.04,36,357.92,9,61071.33,28948.39,2,0,1,0,False,True,False,False,1.0,0,4,3,False,False,False,False,False,False,True,False
63,1657.5,0.039,562,9820.59,15.17,36,341.25,5,28562.66,14949.42,2,0,0,0,False,True,False,False,1.0,0,2,6,False,True,False,False,False,False,False,False
39,5737.9,0.221,717,9057.38,15.46,36,316.02,1,51923.07,48419.51,0,0,1,1,False,True,False,False,1.0,1,3,3,False,False,False,True,False,False,False,False
25,3255.85,0.165,728,25662.08,9.37,60,537.32,9,39852.03,14004.99,2,0,1,0,False,False,True,False,2.0,2,1,3,False,False,True,False,False,False,False,False
71,5351.53,0.016,763,7850.49,10.83,36,256.38,4,87345.29,39372.69,1,0,1,0,False,False,True,False,2.0,0,3,2,False,False,True,False,False,False,False,False
31,13055.53,0.051,650,4192.17,11.19,36,137.62,3,232523.81,201566.57,1,0,1,1,False,True,False,False,2.0,0,3,4,False,False,True,False,False,False,False,False
32,1541.66,0.156,704,5473.85,12.37,36,182.78,3,23565.66,20385.14,1,0,0,1,False,False,True,False,3.0,4,5,3,False,False,True,False,False,False,False,False
30,8068.88,0.285,695,15662.2,14.26,36,537.28,6,121942.24,78794.16,4,0,1,1,False,False,True,False,2.0,0,1,3,False,False,False,True,False,False,False,False
28,2837.25,0.01,618,21654.16,16.58,36,767.51,7,40287.18,19470.51,1,0,1,1,False,True,False,False,2.0,0,1,4,False,False,False,True,False,False,False,False
44,7130.95,0.087,701,14231.79,11.17,36,467.08,9,119068.45,88930.45,2,0,1,0,False,False,True,False,0.0,1,2,3,False,False,True,False,False,False,False,False
48,2366.96,0.153,661,28452.37,13.23,36,961.83,7,35675.58,13056.51,1,0,1,1,False,False,True,False,3.0,0,5,4,False,True,False,False,False,False,False,False
61,1872.45,0.141,798,17046.22,9.58,36,546.68,4,25674.4,17920.57,1,0,1,1,False,True,False,False,2.0,0,1,2,False,False,False,True,False,False,False,False
56,5296.76,0.319,696,16544.36,14.08,36,566.09,6,38513.85,19248.41,1,0,1,2,False,True,False,False,2.0,0,3,3,False,False,False,False,False,False,False,True
57,1243.01,0.039,783,16026.8,11.0,36,524.7,4,22951.92,5891.41,1,0,1,0,False,False,True,False,1.0,0,4,2,False,True,False,False,False,False,False,False
41,2125.12,0.377,647,26039.15,13.02,36,877.61,4,19683.34,12643.08,2,0,1,1,False,True,False,False,3.0,2,5,4,False,False,True,False,False,False,False,False
28,2127.6,0.115,632,19848.11,13.57,36,674.22,3,35820.88,17438.66,1,0,1,0,False,True,False,False,1.0,0,1,4,False,False,False,False,False,False,True,False
75,2240.4,0.07,772,1662.93,7.81,36,51.96,4,38393.6,26353.89,1,0,1,1,False,False,True,False,2.0,0,2,2,False,False,False,False,False,False,False,True
29,4880.87,0.146,750,29742.37,12.02,36,988.16,9,90898.6,49628.79,2,0,1,1,False,False,True,False,2.0,0,5,2,False,False,False,False,True,False,False,False
67,4607.12,0.228,682,1069.96,7.47,36,33.27,5,40003.32,23732.56,3,0,1,0,False,False,True,False,3.0,0,1,3,False,False,False,False,False,False,True,False
35,3141.55,0.144,710,35074.7,13.14,36,1184.17,6,26369.07,13358.85,2,0,1,1,False,True,False,False,1.0,1,2,3,False,False,True,False,False,False,False,False
68,2106.74,0.034,739,14185.73,10.79,60,306.95,4,31797.0,25976.27,0,1,1,0,False,True,False,False,1.0,0,2,3,False,False,False,False,True,False,False,False
66,3023.8,0.103,745,10071.1,15.34,36,350.8,4,34650.34,9501.23,3,0,1,1,False,True,False,False,3.0,4,1,2,False,False,True,False,False,False,False,False
60,1542.99,0.218,746,20423.21,13.85,36,696.53,2,21878.52,16579.92,3,0,1,1,False,True,False,False,2.0,0,1,2,False,False,True,False,False,False,False,False
38,1537.46,0.271,606,4182.31,12.58,36,140.07,10,27910.01,2975.74,2,0,1,0,False,False,True,False,1.0,0,3,5,False,False,False,False,False,True,False,False
62,2142.5,0.073,682,11437.03,13.25,60,261.69,6,37584.36,33549.39,2,0,1,1,False,False,True,False,0.0,0,5,3,False,False,False,False,True,False,False,False
40,1374.02,0.243,665,15050.51,15.99,36,529.06,3,23949.72,5568.36,0,0,0,0,False,False,True,False,3.0,3,2,4,False,False,True,False,False,False,False,False
26,3558.21,0.139,635,17122.51,14.53,60,403.13,4,48081.29,35985.36,2,0,1,0,False,False,True,False,2.0,0,5,4,False,False,False,False,True,False,False,False
32,4671.17,0.044,821,12631.65,11.06,36,413.9,4,44099.52,24366.11,1,0,1,0,False,True,False,False,3.0,0,4,1,False,False,True,False,False,False,False,False
22,3292.63,0.177,637,2274.81,15.6,60,54.84,5,25669.36,6805.43,0,0,1,0,False,True,False,False,1.0,0,3,4,False,True,False,False,False,False,False,False
27,1679.28,0.051,804,8929.09,10.17,60,190.46,4,23024.69,7223.23,1,0,1,1,False,False,True,False,0.0,0,3,1,False,False,True,False,False,False,False,False
36,2480.85,0.302,744,12861.61,10.28,36,416.7,4,25536.01,1296.23,0,0,1,0,False,False,True,False,0.0,2,4,2,False,True,False,False,False,False,False,False
23,5678.66,0.137,749,17747.28,14.52,60,417.75,4,89079.07,42091.45,2,0,1,0,False,False,True,False,2.0,0,3,2,False,False,False,False,False,False,True,False
65,6602.38,0.04,632,17410.54,13.07,60,396.77,6,102271.3,74401.22,7,0,1,0,True,False,False,False,2.0,0,4,4,False,False,True,False,False,False,False,False
23,1582.25,0.057,664,21359.59,8.95,60,442.87,4,30103.33,17465.05,3,0,1,0,False,True,False,False,3.0,0,3,4,False,False,False,False,True,False,False,False
47,4262.69,0.118,725,31892.95,8.68,36,1009.44,3,78000.72,53154.7,2,0,1,0,False,True,False,False,2.0,2,5,3,False,False,False,False,True,False,False,False
70,1994.37,0.225,687,8553.73,14.21,36,293.22,1,19282.41,9047.45,2,0,1,1,False,False,True,False,2.0,0,3,3,False,False,False,False,False,True,False,False
63,6648.1,0.393,644,4522.22,15.12,36,157.03,4,123067.78,110420.96,6,0,1,0,False,False,True,False,2.0,0,2,4,False,False,True,False,False,False,False,False
60,6869.4,0.051,655,9491.55,18.07,36,343.48,7,58640.99,53835.24,2,0,1,1,False,False,True,False,1.0,0,2,4,False,False,True,False,False,False,False,False
58,733.12,0.218,703,12661.87,10.27,60,270.71,1,13188.91,4697.0,1,0,1,1,False,False,False,True,2.0,0,1,3,False,False,True,False,False,False,False,False
53,1856.79,0.12,563,15343.03,13.43,36,520.15,2,20568.36,6316.77,3,0,1,0,False,True,False,False,2.0,0,5,6,False,True,False,False,False,False,False,False
48,4194.89,0.204,694,5529.13,10.25,36,179.06,6,62221.3,48091.59,1,0,0,1,False,True,False,False,1.0,4,5,3,False,False,False,True,False,False,False,False
21,857.23,0.284,687,17735.95,10.58,36,577.13,5,14102.86,9883.18,2,0,1,1,False,True,False,False,3.0,0,5,3,False,False,False,False,False,False,False,True
75,7888.26,0.121,696,500.0,14.11,36,17.12,6,116876.73,17045.5,2,0,1,1,False,True,False,False,2.0,0,4,3,False,False,False,False,False,False,True,False
28,4132.71,0.227,586,13526.87,16.52,36,479.04,5,49968.42,17740.57,1,0,1,0,False,False,True,False,2.0,1,5,5,False,False,False,False,True,False,False,False
57,1278.9,0.04,729,16290.36,11.26,36,535.33,4,19242.1,8352.65,1,0,1,1,False,False,True,False,1.0,0,1,3,False,False,True,False,False,False,False,False
52,5894.98,0.156,620,9560.14,16.32,36,337.62,7,47714.83,42320.48,2,0,0,0,False,True,False,False,2.0,0,2,4,False,False,True,False,False,False,False,False
68,5922.63,0.555,655,5804.9,12.4,36,193.92,6,67871.02,21118.9,0,0,1,1,False,False,True,False,3.0,0,5,4,False,False,False,False,False,True,False,False
63,4580.28,0.407,753,34910.55,13.85,60,809.6,7,39954.91,23663.73,2,0,0,0,False,False,True,False,2.0,3,5,2,False,False,False,True,False,False,False,False
57,4198.61,0.2,600,9823.96,10.89,36,321.11,3,72896.29,10037.63,1,0,1,1,False,True,False,False,2.0,0,4,5,False,False,True,False,False,False,False,False
24,5371.86,0.045,692,3148.87,12.82,36,105.83,4,69598.94,11824.22,1,0,1,0,True,False,False,False,3.0,0,4,3,True,False,False,False,False,False,False,False
50,1651.66,0.264,652,32739.66,12.14,36,1089.62,9,27094.05,14671.89,4,0,1,1,True,False,False,False,2.0,0,5,4,False,False,True,False,False,False,False,False
26,3557.68,0.055,754,17713.73,10.21,36,573.32,3,65921.11,28300.24,1,0,1,0,False,False,True,False,2.0,1,1,2,True,False,False,False,False,False,False,False
66,1954.54,0.098,738,16318.4,9.58,36,523.34,6,35624.9,16488.49,1,0,1,0,False,False,True,False,1.0,0,5,3,True,False,False,False,False,False,False,False
74,6194.61,0.081,758,31206.76,11.83,36,1033.98,6,114014.76,16727.59,1,0,1,0,False,True,False,False,2.0,0,5,2,False,False,False,False,False,True,False,False
39,3090.98,0.349,673,16923.62,11.3,36,556.47,3,37719.49,34422.92,0,0,1,0,False,True,False,False,3.0,0,4,3,False,False,False,False,False,True,False,False
52,806.95,0.172,670,6985.58,18.31,36,253.63,6,19149.06,6181.37,2,0,1,1,True,False,False,False,2.0,0,5,3,False,False,True,False,False,False,False,False
29,1251.51,0.239,677,7269.55,10.1,60,154.81,4,11546.08,2278.1,2,0,1,0,False,True,False,False,1.0,2,3,3,False,False,False,False,False,False,True,False
32,2995.83,0.113,694,21276.4,12.38,36,710.55,6,26035.18,10085.97,2,0,1,0,False,True,False,False,1.0,0,1,3,False,False,True,False,False,False,False,False
31,2185.62,0.229,590,14364.91,18.36,36,521.92,11,47219.68,20491.13,2,1,0,0,False,False,True,False,1.0,3,2,5,False,False,False,False,False,True,False,False
66,2239.51,0.47,776,7478.13,10.57,36,243.3,5,20367.44,2993.19,7,0,1,0,False,False,True,False,1.0,0,5,2,False,False,True,False,False,False,False,False
